composer	composer_first	work_group	work catalogue	opus	no	mov	title	composition	publication	pages	prio	done	by	time	est_time	CHF	comment	source	filename	parsed	no_notes	Unnamed: 22	entropy	comp_ID	fifth_width	display_year
Schumann	Robert	String Quartet	Op.	41	1	2.0	Allegro		1842.0			1.0	ELVIS					ELVIS	String-Quartet-in-A-Minor-Op.-41-no.-1_Allegro_Schumann-Robert_file1.xml	1.0	1922.0		0.13838149358949065	59.0	14.0	1842.0
Schumann	Robert	String Quartet	Op.	41	1	3.0	Scherzo - Presto		1842.0			1.0	ELVIS					ELVIS	String-Quartet-in-A-Minor-Op.-41-no.-1_Scherzo.-Presto_Schumann-Robert_file1.xml	1.0	2205.0		0.16330409100277565	59.0	14.0	1842.0
Schumann	Robert	String Quartet	Op.	41	1	4.0	Adagio		1842.0			1.0	ELVIS					ELVIS	String-Quartet-in-A-Minor-Op.-41-no.-1_Adagio_Schumann-Robert_file1.xml	1.0	1966.0		0.3611284900268246	59.0	20.0	1842.0
Schumann	Robert	String Quartet	Op.	41	1	5.0	Presto		1842.0			1.0	ELVIS					ELVIS	String-Quartet-in-A-Minor-Op.-41-no.-1_Presto_Schumann-Robert_file1.xml	1.0	6061.0		0.20212409977489576	59.0	18.0	1842.0
Agricola	Alexander	Missa Malheur me bat					Kyrie		1506.0			1.0	ELVIS					ELVIS	Missa-Malheur-me-bat_Kyrie_Agricola-Alexander_file2.xml	1.0	858.0		0.0	0.0	10.0	1506.0
Agricola	Alexander	Missa Malheur me bat					Gloria		1506.0			1.0	ELVIS					ELVIS	Missa-Malheur-me-bat_Gloria_Agricola-Alexander_file3.xml	1.0	858.0		0.0	0.0	10.0	1506.0
Agricola	Alexander	Missa Malheur me bat					Credo		1506.0			1.0	ELVIS					ELVIS	Missa-Malheur-me-bat_Credo_Agricola-Alexander_file3.xml	1.0	858.0		0.0	0.0	10.0	1506.0
Agricola	Alexander	Missa Malheur me bat					Sanctus		1506.0			1.0	ELVIS					ELVIS	Missa-Malheur-me-bat_Sanctus_Agricola-Alexander_file3.xml	1.0	858.0		0.0	0.0	10.0	1506.0
Agricola	Alexander	Missa Malheur me bat					Agnus Dei		1506.0			1.0	ELVIS					ELVIS	Missa-Malheur-me-bat_Agnus-dei_Agricola-Alexander_file3.xml	1.0	858.0		0.0	0.0	10.0	1506.0
Vitry	Philippede						Virtutibus laudabilis		1361.0			1.0	ELVIS					ELVIS	Virtutibus-laudabilis_Vitry-Philippe-de_file2.xml	1.0	858.0		0.0	68.0	10.0	1361.0
Vitry	Philippede						Gratissima virginis species		1361.0			1.0	ELVIS					ELVIS	Gratissima-virginis-species_Vitry-Philippe-de_file1.xml	1.0	858.0		0.0	68.0	7.0	1361.0
Vitry	Philippede						Lugentium siccentur		1361.0			1.0	ELVIS					ELVIS	Lugentium-siccentur_Vitry-Philippe-de_file2.xml	1.0	858.0		0.0	68.0	9.0	1361.0
Vitry	Philippede						Rex quem metrorum		1361.0			1.0	ELVIS					ELVIS	Rex-quem-metrorum_Vitry-Philippe-de_file2.xml	1.0	858.0		0.0	68.0	10.0	1361.0
Liszt	Franz	Venezia e Napoli	S.	162	3		Tarantella		1861.0			1.0	PhilTA					ELVIS	Liszt_-_Tarantella_Annes_de_plerinage_II_Venezia_e_Napoli.xml	1.0	10851.0		0.3031633675128504	37.0	22.0	1861.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	1	1.0	Grave		1681.0			1.0	kern					CCARH	op01n01a.xml	1.0	289.0		0.0	14.0	9.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	1	2.0	Allegro		1681.0			1.0	kern					CCARH	op01n01b.xml	1.0	791.0		0.0	14.0	9.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	1	3.0	Adagio		1681.0			1.0	kern					CCARH	op01n01c.xml	1.0	343.0		0.08348143945949904	14.0	12.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	1	4.0	Allegro comodo		1681.0			1.0	kern					CCARH	op01n01d.xml	1.0	950.0		0.06562982680794202	14.0	12.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	2	1.0	Grave		1681.0			1.0	kern					CCARH	op01n02a.xml	1.0	336.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	2	2.0	Vivace		1681.0			1.0	kern					CCARH	op01n02b.xml	1.0	549.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	2	3.0	Adagio		1681.0			1.0	kern					CCARH	op01n02c.xml	1.0	239.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	2	4.0	Allegro		1681.0			1.0	kern					CCARH	op01n02d.xml	1.0	940.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	3	1.0	Grave		1681.0			1.0	kern					CCARH	op01n03a.xml	1.0	281.0		0.0	14.0	9.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	3	2.0	Allegro		1681.0			1.0	kern					CCARH	op01n03b.xml	1.0	1252.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	3	3.0	Adagio		1681.0			1.0	kern					CCARH	op01n03c.xml	1.0	979.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	3	4.0	Allegro		1681.0															14.0		1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	4	1.0			1681.0			1.0	kern					CCARH	op01n04a.xml	1.0	437.0		0.09182958340544893	14.0	12.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	4	2.0			1681.0			1.0	kern					CCARH	op01n04b.xml	1.0	204.0		0.0	14.0	9.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	4	3.0			1681.0			1.0	kern					CCARH	op01n04c.xml	1.0	803.0		0.03761971366396672	14.0	12.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	4	4.0			1681.0			1.0	kern					CCARH	op01n04d.xml	1.0	579.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	5	1.0	Grave		1681.0			1.0	kern					CCARH	op01n05a.xml	1.0	381.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	5	2.0	Allegro		1681.0			1.0	kern					CCARH	op01n05b.xml	1.0	823.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	5	3.0	Adagio		1681.0			1.0	kern					CCARH	op01n05c.xml	1.0	359.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	5	4.0	Allegro		1681.0			1.0	kern					CCARH	op01n05d.xml	1.0	706.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	6	1.0	Grave		1681.0			1.0	kern					CCARH	op01n06a.xml	1.0	195.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	6	2.0	Largo		1681.0			1.0	kern					CCARH	op01n06b.xml	1.0	940.0		0.08091254953788908	14.0	12.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	6	3.0	Adagio		1681.0			1.0	kern					CCARH	op01n06c.xml	1.0	372.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	6	4.0	Allegro		1681.0			1.0	kern					CCARH	op01n06d.xml	1.0	678.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	7	1.0	Allegro		1681.0			1.0	kern					CCARH	op01n07a.xml	1.0	976.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	7	2.0	Grave		1681.0			1.0	kern					CCARH	op01n07b.xml	1.0	195.0		0.0	14.0	9.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	7	3.0	Allegro		1681.0			1.0	kern					CCARH	op01n07c.xml	1.0	838.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	8	1.0	Grave		1681.0			1.0	kern					CCARH	op01n08a.xml	1.0	205.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	8	2.0	Allegro		1681.0			1.0	kern					CCARH	op01n08b.xml	1.0	475.0		0.0	14.0	9.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	8	3.0	Largo		1681.0			1.0	kern					CCARH	op01n08c.xml	1.0	468.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	8	4.0	Vivace		1681.0			1.0	kern					CCARH	op01n08d.xml	1.0	362.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	9	1.0			1681.0			1.0	kern					CCARH	op01n09a.xml	1.0	468.0		0.0	14.0	7.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	9	2.0			1681.0			1.0	kern					CCARH	op01n09b.xml	1.0	827.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	9	3.0			1681.0			1.0	kern					CCARH	op01n09c.xml	1.0	330.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	9	4.0			1681.0			1.0	kern					CCARH	op01n09d.xml	1.0	692.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	10	1.0			1681.0			1.0	kern					CCARH	op01n10a.xml	1.0	157.0		0.0	14.0	9.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	10	2.0			1681.0			1.0	kern					CCARH	op01n10b.xml	1.0	386.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	10	3.0			1681.0			1.0	kern					CCARH	op01n10c.xml	1.0	574.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	10	4.0			1681.0			1.0	kern					CCARH	op01n10d.xml	1.0	206.0		0.0	14.0	9.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	10	5.0			1681.0			1.0	kern					CCARH	op01n10e.xml	1.0	844.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	11	1.0			1681.0			1.0	kern					CCARH	op01n11a.xml	1.0	218.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	11	2.0			1681.0			1.0	kern					CCARH	op01n11b.xml	1.0	634.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	11	3.0			1681.0			1.0	kern					CCARH	op01n11c.xml	1.0	301.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	11	4.0			1681.0			1.0	kern					CCARH	op01n11d.xml	1.0	491.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	12	1.0			1681.0			1.0	kern					CCARH	op01n12a.xml	1.0	456.0		0.0	14.0	9.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	12	2.0			1681.0			1.0	kern					CCARH	op01n12b.xml	1.0	977.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	12	3.0			1681.0			1.0	kern					CCARH	op01n12c.xml	1.0	180.0		0.0	14.0	11.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	1	12	4.0			1681.0			1.0	kern					CCARH	op01n12d.xml	1.0	1329.0		0.0	14.0	10.0	1681.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	1	1.0			1689.0			1.0	kern					CCARH	op3n1-01.xml	1.0	357.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	1	2.0			1689.0			1.0	kern					CCARH	op3n1-02.xml	1.0	826.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	1	3.0			1689.0			1.0	kern					CCARH	op3n1-03.xml	1.0	652.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	1	4.0			1689.0			1.0	kern					CCARH	op3n1-04.xml	1.0	711.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	2	1.0			1689.0			1.0	kern					CCARH	op3n2-01.xml	1.0	353.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	2	2.0			1689.0			1.0	kern					CCARH	op3n2-02.xml	1.0	556.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	2	3.0			1689.0			1.0	kern					CCARH	op3n2-03.xml	1.0	361.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	2	4.0			1689.0			1.0	kern					CCARH	op3n2-04.xml	1.0	678.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	3	1.0			1689.0			1.0	kern					CCARH	op3n3-01.xml	1.0	271.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	3	2.0			1689.0			1.0	kern					CCARH	op3n3-02.xml	1.0	356.0		0.0	14.0	7.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	3	3.0			1689.0			1.0	kern					CCARH	op3n3-03.xml	1.0	526.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	3	4.0			1689.0			1.0	kern					CCARH	op3n3-04.xml	1.0	1041.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	4	1.0			1689.0			1.0	kern					CCARH	op3n4-01.xml	1.0	589.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	4	2.0			1689.0			1.0	kern					CCARH	op3n4-02.xml	1.0	580.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	4	3.0			1689.0			1.0	kern					CCARH	op3n4-03.xml	1.0	587.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	4	4.0			1689.0			1.0	kern					CCARH	op3n4-04.xml	1.0	850.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	4	1.0			1689.0			1.0	kern					CCARH	op3n4-01.xml	1.0	589.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	4	2.0			1689.0			1.0	kern					CCARH	op3n4-02.xml	1.0	580.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	4	3.0			1689.0			1.0	kern					CCARH	op3n4-03.xml	1.0	587.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	4	4.0			1689.0			1.0	kern					CCARH	op3n4-04.xml	1.0	850.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	5	1.0			1689.0			1.0	kern					CCARH	op3n5-01.xml	1.0	404.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	5	2.0			1689.0			1.0	kern					CCARH	op3n5-02.xml	1.0	876.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	5	3.0			1689.0			1.0	kern					CCARH	op3n5-03.xml	1.0	308.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	5	4.0			1689.0			1.0	kern					CCARH	op3n5-04.xml	1.0	762.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	6	1.0			1689.0			1.0	kern					CCARH	op3n6-01.xml	1.0	622.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	6	2.0			1689.0			1.0	kern					CCARH	op3n6-02.xml	1.0	209.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	6	3.0			1689.0			1.0	kern					CCARH	op3n6-03.xml	1.0	811.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	6	4.0			1689.0			1.0	kern					CCARH	op3n6-04.xml	1.0	657.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	7	1.0			1689.0			1.0	kern					CCARH	op3n7-01.xml	1.0	251.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	7	2.0			1689.0			1.0	kern					CCARH	op3n7-02.xml	1.0	512.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	7	3.0			1689.0			1.0	kern					CCARH	op3n7-03.xml	1.0	348.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	7	4.0			1689.0			1.0	kern					CCARH	op3n7-04.xml	1.0	515.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	8	1.0			1689.0			1.0	kern					CCARH	op3n8-01.xml	1.0	482.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	8	2.0			1689.0			1.0	kern					CCARH	op3n8-02.xml	1.0	900.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	8	3.0			1689.0			1.0	kern					CCARH	op3n8-03.xml	1.0	308.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	8	4.0			1689.0			1.0	kern					CCARH	op3n8-04.xml	1.0	1275.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	9	1.0			1689.0			1.0	kern					CCARH	op3n9-01.xml	1.0	263.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	9	2.0			1689.0			1.0	kern					CCARH	op3n9-02.xml	1.0	490.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	9	3.0			1689.0			1.0	kern					CCARH	op3n9-03.xml	1.0	355.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	9	4.0			1689.0			1.0	kern					CCARH	op3n9-04.xml	1.0	583.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	10	1.0			1689.0			1.0	kern					CCARH	op3n10-01.xml	1.0	264.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	10	2.0			1689.0			1.0	kern					CCARH	op3n10-02.xml	1.0	1019.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	10	3.0			1689.0			1.0	kern					CCARH	op3n10-03.xml	1.0	98.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	10	4.0			1689.0			1.0	kern					CCARH	op3n10-04.xml	1.0	691.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	11	1.0			1689.0			1.0	kern					CCARH	op3n11-01.xml	1.0	307.0		0.07652465283787413	14.0	12.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	11	2.0			1689.0			1.0	kern					CCARH	op3n11-02.xml	1.0	863.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	11	3.0			1689.0			1.0	kern					CCARH	op3n11-03.xml	1.0	246.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	11	4.0			1689.0			1.0	kern					CCARH	op3n11-04.xml	1.0	431.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	12	1.0			1689.0			1.0	kern					CCARH	op3n12-01.xml	1.0	341.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	12	2.0			1689.0			1.0	kern					CCARH	op3n12-02.xml	1.0	421.0		0.0	14.0	6.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	12	3.0			1689.0			1.0	kern					CCARH	op3n12-03.xml	1.0	146.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	12	4.0			1689.0			1.0	kern					CCARH	op3n12-04.xml	1.0	749.0		0.0	14.0	7.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	12	1.0			1689.0			1.0	kern					CCARH	op3n12-05.xml	1.0	565.0		0.0	14.0	9.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	12	2.0			1689.0			1.0	kern					CCARH	op3n12-06.xml	1.0	1076.0		0.0	14.0	11.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	3	12	3.0			1689.0			1.0	kern					CCARH	op3n12-07.xml	1.0	792.0		0.0	14.0	10.0	1689.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	1	1.0			1694.0			1.0	kern					CCARH	op4n1-01.xml	1.0	315.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	1	2.0			1694.0															14.0		1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	1	3.0			1694.0			1.0	kern					CCARH	op4n1-01.xml	1.0	315.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	2	1.0			1694.0			1.0	kern					CCARH	op4n2-03.xml	1.0	485.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	2	2.0			1694.0															14.0		1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	2	3.0			1694.0			1.0	kern					CCARH	op4n2-03.xml	1.0	485.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	3	1.0			1694.0			1.0	kern					CCARH	op4n3-01.xml	1.0	391.0		0.0	14.0	9.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	3	2.0			1694.0			1.0	kern					CCARH	op4n3-02.xml	1.0	642.0		0.0	14.0	9.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	3	3.0			1694.0			1.0	kern					CCARH	op4n3-03.xml	1.0	281.0		0.0	14.0	9.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	3	4.0			1694.0			1.0	kern					CCARH	op4n3-04.xml	1.0	526.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	4	1.0			1694.0			1.0	kern					CCARH	op4n4-01.xml	1.0	341.0		0.0	14.0	9.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	4	2.0			1694.0			1.0	kern					CCARH	op4n4-02.xml	1.0	404.0		0.0	14.0	9.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	4	3.0			1694.0			1.0	kern					CCARH	op4n4-03.xml	1.0	440.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	5	1.0			1694.0			1.0	kern					CCARH	op4n5-01.xml	1.0	430.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	5	2.0			1694.0			1.0	kern					CCARH	op4n5-02.xml	1.0	652.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	5	3.0			1694.0			1.0	kern					CCARH	op4n5-03.xml	1.0	323.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	5	4.0			1694.0			1.0	kern					CCARH	op4n5-04.xml	1.0	156.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	6	1.0			1694.0															14.0		1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	6	2.0			1694.0			1.0	kern					CCARH	op4n6-02.xml	1.0	392.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	6	3.0			1694.0			1.0	kern					CCARH	op4n6-03.xml	1.0	594.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	6	4.0			1694.0															14.0		1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	7	1.0			1694.0			1.0	kern					CCARH	op4n6-03.xml	1.0	594.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	7	2.0			1694.0															14.0		1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	7	3.0			1694.0			1.0	kern					CCARH	op4n7-03.xml	1.0	445.0		0.0	14.0	9.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	7	4.0			1694.0			1.0	kern					CCARH	op4n7-04.xml	1.0	571.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	8	1.0			1694.0			1.0	kern					CCARH	op4n8-01.xml	1.0	352.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	8	2.0			1694.0			1.0	kern					CCARH	op4n8-02.xml	1.0	896.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	8	3.0			1694.0			1.0	kern					CCARH	op4n8-03.xml	1.0	264.0		0.0	14.0	9.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	9	1.0			1694.0			1.0	kern					CCARH	op4n9-01.xml	1.0	448.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	9	2.0			1694.0			1.0	kern					CCARH	op4n9-02.xml	1.0	608.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	9	3.0			1694.0			1.0	kern					CCARH	op4n9-03.xml	1.0	161.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	9	4.0			1694.0			1.0	kern					CCARH	op4n9-04.xml	1.0	837.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	10	1.0			1694.0															14.0		1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	10	2.0			1694.0			1.0	kern					CCARH	op4n10-02.xml	1.0	201.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	10	3.0			1694.0			1.0	kern					CCARH	op4n10-03.xml	1.0	627.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	11	1.0			1694.0			1.0	kern					CCARH	op4n11-01.xml	1.0	560.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	11	2.0			1694.0			1.0	kern					CCARH	op4n11-02.xml	1.0	968.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	11	3.0			1694.0			1.0	kern					CCARH	op4n11-03.xml	1.0	789.0		0.0	14.0	10.0	1694.0
